,0
0,0.916529605263158
1,0.908468468468469
2,0.875075075075075
3,0.860780780780781
4,0.869009009009009
5,0.907927927927928
6,0.878978978978979
7,0.923003003003003
8,0.86984984984985
9,0.877537537537538
,
,0.888716023589379
,0.007179422307611
