,threshold,k_fold,accuracy,sensitivity,specificity,positive_likelihood,negative_likelihood,true_positive_rate,false_positive_rate,false_negative_rate,positive_predictive_value,negative_predictive_value,precision,recall,f1,positive_rate
47,7.0368744177664e-17,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
48,1.40737488355328e-16,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
49,2.81474976710656e-16,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
50,5.62949953421312e-16,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
51,1.125899906842624e-15,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
52,2.251799813685248e-15,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
53,4.503599627370496e-15,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
54,9.007199254740993e-15,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
55,1.8014398509481986e-14,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
56,3.602879701896397e-14,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
57,7.205759403792794e-14,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
58,1.4411518807585588e-13,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
59,2.8823037615171177e-13,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
60,5.764607523034235e-13,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
61,1.152921504606847e-12,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
62,2.305843009213694e-12,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
63,4.611686018427388e-12,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
64,9.223372036854777e-12,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
65,1.8446744073709553e-11,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
66,3.6893488147419106e-11,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
67,7.378697629483821e-11,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
68,1.4757395258967643e-10,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
69,2.9514790517935285e-10,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
70,5.902958103587057e-10,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
71,1.1805916207174114e-09,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
72,2.361183241434823e-09,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
73,4.722366482869646e-09,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
74,9.444732965739291e-09,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
75,1.8889465931478582e-08,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
76,3.7778931862957165e-08,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
77,7.555786372591433e-08,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
78,1.5111572745182866e-07,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
79,3.022314549036573e-07,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
80,6.044629098073146e-07,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
81,1.2089258196146293e-06,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
82,2.4178516392292586e-06,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
83,4.835703278458517e-06,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
84,9.671406556917034e-06,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
85,1.934281311383407e-05,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
86,3.868562622766814e-05,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
87,7.737125245533627e-05,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
88,0.00015474250491067255,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
89,0.0003094850098213451,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
90,0.0006189700196426902,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
91,0.0012379400392853804,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
92,0.0024758800785707608,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
93,0.0049517601571415215,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
94,0.009903520314283043,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
95,0.010101010101010102,0.0,0.40425531914893614,1.0,0.0,1.0,,1.0,1.0,,0.40425531914893614,,0.40425531914893614,1.0,0.5757575757575757,1.0
96,0.019807040628566086,0.0,0.4627659574468085,1.0,0.09821428571428571,1.1089108910891088,0.0,1.0,0.9017857142857143,0.0,0.4293785310734463,1.0,0.4293785310734463,1.0,0.6007905138339921,0.9414893617021277
97,0.020202020202020204,0.0,0.4627659574468085,1.0,0.09821428571428571,1.1089108910891088,0.0,1.0,0.9017857142857143,0.0,0.4293785310734463,1.0,0.4293785310734463,1.0,0.6007905138339921,0.9414893617021277
98,0.030303030303030304,0.0,0.526595744680851,1.0,0.20535714285714285,1.2584269662921348,0.0,1.0,0.7946428571428572,0.0,0.46060606060606063,1.0,0.46060606060606063,1.0,0.6307053941908713,0.8776595744680851
99,0.03961408125713217,0.0,0.5638297872340425,1.0,0.26785714285714285,1.3658536585365852,0.0,1.0,0.7321428571428572,0.0,0.4810126582278481,1.0,0.4810126582278481,1.0,0.6495726495726496,0.8404255319148937
100,0.04040404040404041,0.0,0.5691489361702128,1.0,0.2767857142857143,1.382716049382716,0.0,1.0,0.7232142857142857,0.0,0.4840764331210191,1.0,0.4840764331210191,1.0,0.6523605150214593,0.8351063829787234
101,0.05050505050505051,0.0,0.601063829787234,0.9868421052631579,0.3392857142857143,1.4935988620199145,0.03878116343490316,0.9868421052631579,0.6607142857142857,0.02564102564102564,0.5033557046979866,0.9743589743589743,0.5033557046979866,0.9868421052631579,0.6666666666666666,0.7925531914893617
102,0.06060606060606061,0.0,0.6117021276595744,0.9868421052631579,0.35714285714285715,1.5350877192982457,0.03684210526315801,0.9868421052631579,0.6428571428571428,0.024390243902439025,0.5102040816326531,0.975609756097561,0.5102040816326531,0.9868421052631579,0.6726457399103138,0.7819148936170213
103,0.07070707070707072,0.0,0.6276595744680851,0.9868421052631579,0.38392857142857145,1.6018306636155606,0.03427172582619349,0.9868421052631579,0.6160714285714286,0.022727272727272728,0.5208333333333334,0.9772727272727273,0.5208333333333334,0.9868421052631579,0.6818181818181819,0.7659574468085106
104,0.07922816251426434,0.0,0.6329787234042553,0.9868421052631579,0.39285714285714285,1.6253869969040244,0.03349282296650728,0.9868421052631579,0.6071428571428572,0.022222222222222223,0.5244755244755245,0.9777777777777777,0.5244755244755245,0.9868421052631579,0.684931506849315,0.7606382978723404
105,0.08080808080808081,0.0,0.6329787234042553,0.9868421052631579,0.39285714285714285,1.6253869969040244,0.03349282296650728,0.9868421052631579,0.6071428571428572,0.022222222222222223,0.5244755244755245,0.9777777777777777,0.5244755244755245,0.9868421052631579,0.684931506849315,0.7606382978723404
106,0.09090909090909091,0.0,0.6542553191489362,0.9736842105263158,0.4375,1.7309941520467838,0.06015037593984956,0.9736842105263158,0.5625,0.0392156862745098,0.5401459854014599,0.9607843137254902,0.5401459854014599,0.9736842105263158,0.6948356807511737,0.7287234042553191
107,0.10101010101010102,0.0,0.6808510638297872,0.9736842105263158,0.48214285714285715,1.8802177858439204,0.054580896686159786,0.9736842105263158,0.5178571428571428,0.03571428571428571,0.5606060606060606,0.9642857142857143,0.5606060606060606,0.9736842105263158,0.7115384615384615,0.7021276595744681
108,0.11111111111111112,0.0,0.7021276595744681,0.9736842105263158,0.5178571428571429,2.0194931773879143,0.050816696914700484,0.9736842105263158,0.4821428571428571,0.03333333333333333,0.578125,0.9666666666666667,0.578125,0.9736842105263158,0.7254901960784313,0.6808510638297872
109,0.12121212121212122,0.0,0.7127659574468085,0.9736842105263158,0.5357142857142857,2.097165991902834,0.049122807017543804,0.9736842105263158,0.4642857142857143,0.03225806451612903,0.5873015873015873,0.967741935483871,0.5873015873015873,0.9736842105263158,0.7326732673267327,0.6702127659574468
110,0.13131313131313133,0.0,0.7287234042553191,0.9736842105263158,0.5625,2.225563909774436,0.0467836257309941,0.9736842105263158,0.4375,0.03076923076923077,0.6016260162601627,0.9692307692307692,0.6016260162601627,0.9736842105263158,0.7437185929648242,0.6542553191489362
111,0.14141414141414144,0.0,0.7393617021276596,0.9736842105263158,0.5803571428571429,2.3202687569988805,0.04534412955465582,0.9736842105263158,0.4196428571428571,0.029850746268656716,0.6115702479338843,0.9701492537313433,0.6115702479338843,0.9736842105263158,0.751269035532995,0.6436170212765957
112,0.15151515151515152,0.0,0.7393617021276596,0.9605263157894737,0.5892857142857143,2.3386727688787188,0.06698564593301437,0.9605263157894737,0.4107142857142857,0.043478260869565216,0.6134453781512605,0.9565217391304348,0.6134453781512605,0.9605263157894737,0.7487179487179488,0.6329787234042553
113,0.1584563250285287,0.0,0.7446808510638298,0.9473684210526315,0.6071428571428571,2.4114832535885165,0.08668730650154809,0.9473684210526315,0.3928571428571429,0.05555555555555555,0.6206896551724138,0.9444444444444444,0.6206896551724138,0.9473684210526315,0.75,0.6170212765957447
114,0.16161616161616163,0.0,0.75,0.9473684210526315,0.6160714285714286,2.467564259485924,0.08543096872616332,0.9473684210526315,0.3839285714285714,0.0547945205479452,0.6260869565217392,0.9452054794520548,0.6260869565217392,0.9473684210526315,0.7539267015706806,0.6117021276595744
115,0.17171717171717174,0.0,0.75,0.9473684210526315,0.6160714285714286,2.467564259485924,0.08543096872616332,0.9473684210526315,0.3839285714285714,0.0547945205479452,0.6260869565217392,0.9452054794520548,0.6260869565217392,0.9473684210526315,0.7539267015706806,0.6117021276595744
116,0.18181818181818182,0.0,0.75,0.9473684210526315,0.6160714285714286,2.467564259485924,0.08543096872616332,0.9473684210526315,0.3839285714285714,0.0547945205479452,0.6260869565217392,0.9452054794520548,0.6260869565217392,0.9473684210526315,0.7539267015706806,0.6117021276595744
117,0.19191919191919193,0.0,0.75,0.9342105263157895,0.625,2.491228070175439,0.10526315789473681,0.9342105263157895,0.375,0.06666666666666667,0.6283185840707964,0.9333333333333333,0.6283185840707964,0.9342105263157895,0.7513227513227513,0.601063829787234
118,0.20202020202020204,0.0,0.7606382978723404,0.9342105263157895,0.6428571428571429,2.615789473684211,0.10233918128654967,0.9342105263157895,0.3571428571428571,0.06493506493506493,0.6396396396396397,0.935064935064935,0.6396396396396397,0.9342105263157895,0.7593582887700534,0.5904255319148937
119,0.21212121212121213,0.0,0.776595744680851,0.9342105263157895,0.6696428571428571,2.827880512091038,0.0982456140350877,0.9342105263157895,0.3303571428571429,0.0625,0.6574074074074074,0.9375,0.6574074074074074,0.9342105263157895,0.7717391304347827,0.574468085106383
120,0.22222222222222224,0.0,0.7819148936170213,0.9342105263157895,0.6785714285714286,2.906432748538012,0.0969529085872576,0.9342105263157895,0.3214285714285714,0.06172839506172839,0.6635514018691588,0.9382716049382716,0.6635514018691588,0.9342105263157895,0.7759562841530054,0.5691489361702128
121,0.23232323232323235,0.0,0.7819148936170213,0.9342105263157895,0.6785714285714286,2.906432748538012,0.0969529085872576,0.9342105263157895,0.3214285714285714,0.06172839506172839,0.6635514018691588,0.9382716049382716,0.6635514018691588,0.9342105263157895,0.7759562841530054,0.5691489361702128
122,0.24242424242424243,0.0,0.7819148936170213,0.9342105263157895,0.6785714285714286,2.906432748538012,0.0969529085872576,0.9342105263157895,0.3214285714285714,0.06172839506172839,0.6635514018691588,0.9382716049382716,0.6635514018691588,0.9342105263157895,0.7759562841530054,0.5691489361702128
123,0.25252525252525254,0.0,0.7819148936170213,0.9210526315789473,0.6875,2.9473684210526314,0.1148325358851675,0.9210526315789473,0.3125,0.07228915662650602,0.6666666666666666,0.927710843373494,0.6666666666666666,0.9210526315789473,0.7734806629834254,0.5585106382978723
124,0.26262626262626265,0.0,0.7872340425531915,0.9210526315789473,0.6964285714285714,3.034055727554179,0.11336032388663972,0.9210526315789473,0.3035714285714286,0.07142857142857142,0.6730769230769231,0.9285714285714286,0.6730769230769231,0.9210526315789473,0.7777777777777778,0.5531914893617021
125,0.27272727272727276,0.0,0.7925531914893617,0.9210526315789473,0.7053571428571429,3.125996810207337,0.11192538307794805,0.9210526315789473,0.2946428571428571,0.07058823529411765,0.6796116504854369,0.9294117647058824,0.6796116504854369,0.9210526315789473,0.7821229050279329,0.5478723404255319
126,0.2828282828282829,0.0,0.7925531914893617,0.9210526315789473,0.7053571428571429,3.125996810207337,0.11192538307794805,0.9210526315789473,0.2946428571428571,0.07058823529411765,0.6796116504854369,0.9294117647058824,0.6796116504854369,0.9210526315789473,0.7821229050279329,0.5478723404255319
127,0.29292929292929293,0.0,0.7978723404255319,0.9210526315789473,0.7142857142857143,3.223684210526316,0.11052631578947371,0.9210526315789473,0.2857142857142857,0.06976744186046512,0.6862745098039216,0.9302325581395349,0.6862745098039216,0.9210526315789473,0.7865168539325842,0.5425531914893617
128,0.30303030303030304,0.0,0.8085106382978723,0.9210526315789473,0.7321428571428571,3.4385964912280693,0.10783055198973046,0.9210526315789473,0.2678571428571429,0.06818181818181818,0.7,0.9318181818181818,0.7,0.9210526315789473,0.7954545454545453,0.5319148936170213
129,0.31313131313131315,0.0,0.8085106382978723,0.9210526315789473,0.7321428571428571,3.4385964912280693,0.10783055198973046,0.9210526315789473,0.2678571428571429,0.06818181818181818,0.7,0.9318181818181818,0.7,0.9210526315789473,0.7954545454545453,0.5319148936170213
130,0.3169126500570574,0.0,0.8085106382978723,0.9210526315789473,0.7321428571428571,3.4385964912280693,0.10783055198973046,0.9210526315789473,0.2678571428571429,0.06818181818181818,0.7,0.9318181818181818,0.7,0.9210526315789473,0.7954545454545453,0.5319148936170213
131,0.32323232323232326,0.0,0.8085106382978723,0.9210526315789473,0.7321428571428571,3.4385964912280693,0.10783055198973046,0.9210526315789473,0.2678571428571429,0.06818181818181818,0.7,0.9318181818181818,0.7,0.9210526315789473,0.7954545454545453,0.5319148936170213
132,0.33333333333333337,0.0,0.8138297872340425,0.9210526315789473,0.7410714285714286,3.5571687840290385,0.10653138871274574,0.9210526315789473,0.2589285714285714,0.06741573033707865,0.7070707070707071,0.9325842696629213,0.7070707070707071,0.9210526315789473,0.7999999999999999,0.526595744680851
133,0.3434343434343435,0.0,0.8191489361702128,0.9210526315789473,0.75,3.6842105263157894,0.10526315789473688,0.9210526315789473,0.25,0.06666666666666667,0.7142857142857143,0.9333333333333333,0.7142857142857143,0.9210526315789473,0.8045977011494253,0.5212765957446809
134,0.3535353535353536,0.0,0.8138297872340425,0.9078947368421053,0.75,3.6315789473684212,0.12280701754385959,0.9078947368421053,0.25,0.07692307692307693,0.711340206185567,0.9230769230769231,0.711340206185567,0.9078947368421053,0.7976878612716762,0.5159574468085106
135,0.36363636363636365,0.0,0.8138297872340425,0.9078947368421053,0.75,3.6315789473684212,0.12280701754385959,0.9078947368421053,0.25,0.07692307692307693,0.711340206185567,0.9230769230769231,0.711340206185567,0.9078947368421053,0.7976878612716762,0.5159574468085106
136,0.37373737373737376,0.0,0.8191489361702128,0.9078947368421053,0.7589285714285714,3.766081871345029,0.12136222910216712,0.9078947368421053,0.2410714285714286,0.07608695652173914,0.71875,0.9239130434782609,0.71875,0.9078947368421053,0.8023255813953488,0.5106382978723404
137,0.38383838383838387,0.0,0.824468085106383,0.9078947368421053,0.7678571428571429,3.91093117408907,0.1199510403916768,0.9078947368421053,0.2321428571428571,0.07526881720430108,0.7263157894736842,0.9247311827956989,0.7263157894736842,0.9078947368421053,0.8070175438596492,0.5053191489361702
138,0.393939393939394,0.0,0.8191489361702128,0.8947368421052632,0.7678571428571429,3.85425101214575,0.13708690330477355,0.8947368421052632,0.2321428571428571,0.0851063829787234,0.723404255319149,0.9148936170212766,0.723404255319149,0.8947368421052632,0.8,0.5
139,0.4040404040404041,0.0,0.8191489361702128,0.881578947368421,0.7767857142857143,3.9494736842105262,0.15245009074410168,0.881578947368421,0.2232142857142857,0.09375,0.7282608695652174,0.90625,0.7282608695652174,0.881578947368421,0.7976190476190474,0.48936170212765956
