threshold,k_fold,accuracy,sensitivity,specificity,positive_likelihood,negative_likelihood,true_positive_rate,false_positive_rate,false_negative_rate,positive_predictive_value,negative_predictive_value,precision,recall,f1,positive_rate
0.0,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
0.01,3.0276503540974917,0.01905165776870864,0.0,0.03181713213765553,0.052104798155385,0.0,0.0,0.03181713213765554,0.0,0.010205924092886105,0.0,0.010205924092886105,0.0,0.009526693338473476,0.01896695575515696
0.02,3.0276503540974917,0.012339644997139515,0.006440611887195309,0.023318606543184392,0.03691422900010337,0.022419258705451143,0.006440611887195309,0.023318606543184413,0.014685975385874269,0.006895645773298256,0.014685975385874274,0.006895645773298256,0.006440611887195309,0.0057145832077895335,0.015783231636651598
0.03,3.0276503540974917,0.019061931606488062,0.006440611887195309,0.0340512345096125,0.0712362583666126,0.020000022289606924,0.006440611887195309,0.03405123450961244,0.013137786542172843,0.011882098330233851,0.013137786542172835,0.011882098330233851,0.006440611887195309,0.009995425786102175,0.021787908269544982
0.04,3.0276503540974917,0.019081592190408118,0.007027283689263039,0.03219317132225853,0.07713893941972647,0.02077653448026691,0.007027283689263039,0.03219317132225852,0.013667169783828573,0.012384521666178063,0.013667169783828596,0.012384521666178063,0.007027283689263039,0.010967334215691517,0.019730004678453376
0.05,3.0276503540974917,0.021248290259024315,0.00899081680227096,0.03285510474957815,0.09219417067228375,0.025581375738916893,0.00899081680227096,0.032855104749578146,0.016566910767082575,0.014194840712843928,0.01656691076708259,0.014194840712843928,0.00899081680227096,0.01343693221881148,0.01846744701402574
0.06,3.0276503540974917,0.02152146829052499,0.00899081680227096,0.03326448568653921,0.10545879957581453,0.023678095881283924,0.00899081680227096,0.03326448568653918,0.015381206191192055,0.015220740245289386,0.015381206191192069,0.015220740245289386,0.00899081680227096,0.01408761201691785,0.01870447653198875
0.07,3.0276503540974917,0.022540166796975153,0.009835711439470754,0.034253088530134396,0.11548428268090069,0.024776398580217775,0.009835711439470754,0.03425308853013439,0.016031643028232217,0.016253877280078495,0.0160316430282322,0.016253877280078495,0.009835711439470754,0.015131883607867578,0.018918871652508162
0.08,3.0276503540974917,0.02118868757712473,0.009840995027601196,0.03552234722794664,0.11884201786438767,0.0221013899451999,0.009840995027601196,0.035522347227946637,0.014318875046767144,0.01602324075552532,0.014318875046767137,0.01602324075552532,0.009840995027601196,0.013590499351908968,0.021912423267754784
0.09,3.0276503540974917,0.021929350256655412,0.011308737999669673,0.03506639906249423,0.1275158987038053,0.026248208318607042,0.011308737999669673,0.03506639906249425,0.016682364257061082,0.016836079909558033,0.016682364257061093,0.016836079909558033,0.011308737999669673,0.014816722079779172,0.020856091991292625
0.1,3.0276503540974917,0.01836668869173797,0.012865550239124625,0.030423607176222323,0.11630784236010953,0.026623255764364407,0.012865550239124625,0.030423607176222372,0.01696445622157056,0.014677723854249088,0.01696445622157054,0.014677723854249088,0.012865550239124625,0.012663995451404331,0.019362546764013455
0.11,3.0276503540974917,0.019280295645378788,0.011679579247108501,0.03315642312787606,0.13779993909430963,0.02169354921004339,0.011679579247108501,0.03315642312787601,0.013528165109940912,0.016341795626284173,0.01352816510994089,0.016341795626284173,0.011679579247108501,0.013180737864619976,0.021347530684347096
0.12,3.0276503540974917,0.01755976590922777,0.014136137207814911,0.030955454113702992,0.14274184189795683,0.024807225384205468,0.014136137207814911,0.030955454113703,0.015456764169752935,0.015831174842448163,0.01545676416975292,0.015831174842448163,0.014136137207814911,0.012512448770123832,0.02096753356756329
0.13,3.0276503540974917,0.014111027341028296,0.016315516986133528,0.026018050409836242,0.12011505704489484,0.028088955152757448,0.016315516986133528,0.026018050409836246,0.017319623753736135,0.012975412992638314,0.017319623753736104,0.012975412992638314,0.016315516986133528,0.010449847144622099,0.01919472410302326
0.14,3.0276503540974917,0.015742994289646844,0.01589266690195374,0.028983416300981498,0.13856536299569133,0.026748683475406546,0.01589266690195374,0.028983416300981526,0.01653209674444094,0.014785239594114149,0.016532096744440943,0.014785239594114149,0.01589266690195374,0.01141320870343627,0.020770963755175842
0.15,3.0276503540974917,0.01354795368886686,0.017013514122668202,0.024816849803136812,0.12906094959462094,0.02826409098941176,0.017013514122668202,0.024816849803136844,0.017425322142680687,0.013027763990497342,0.017425322142680676,0.013027763990497342,0.017013514122668202,0.010454619326332727,0.018645822561831865
