,threshold,k_fold,accuracy,sensitivity,specificity,positive_likelihood,negative_likelihood,true_positive_rate,false_positive_rate,false_negative_rate,positive_predictive_value,negative_predictive_value,precision,recall,f1,positive_rate
15,0.15,0.0,0.7180851063829787,0.9342105263157895,0.5714285714285714,2.1798245614035086,0.11513157894736839,0.9342105263157895,0.4285714285714286,0.07246376811594203,0.5966386554621849,0.927536231884058,0.5966386554621849,0.9342105263157895,0.7282051282051282,0.6329787234042553
16,0.16,0.0,0.723404255319149,0.9342105263157895,0.5803571428571429,2.2262038073908177,0.11336032388663964,0.9342105263157895,0.4196428571428571,0.07142857142857142,0.6016949152542372,0.9285714285714286,0.6016949152542372,0.9342105263157895,0.7319587628865979,0.6276595744680851
17,0.17,0.0,0.7340425531914894,0.9342105263157895,0.5982142857142857,2.325146198830409,0.10997643362136682,0.9342105263157895,0.4017857142857143,0.06944444444444445,0.6120689655172413,0.9305555555555556,0.6120689655172413,0.9342105263157895,0.7395833333333331,0.6170212765957447
18,0.18,0.0,0.7446808510638298,0.9342105263157895,0.6160714285714286,2.433292533659731,0.106788710907704,0.9342105263157895,0.3839285714285714,0.06756756756756757,0.6228070175438597,0.9324324324324325,0.6228070175438597,0.9342105263157895,0.7473684210526316,0.6063829787234043
19,0.19,0.0,0.7553191489361702,0.9342105263157895,0.6339285714285714,2.5519897304236197,0.10378057820607856,0.9342105263157895,0.3660714285714286,0.06578947368421052,0.6339285714285714,0.9342105263157895,0.6339285714285714,0.9342105263157895,0.7553191489361701,0.5957446808510638
20,0.2,0.0,0.7712765957446809,0.9342105263157895,0.6607142857142857,2.7534626038781163,0.09957325746799428,0.9342105263157895,0.3392857142857143,0.06329113924050633,0.6513761467889908,0.9367088607594937,0.6513761467889908,0.9342105263157895,0.7675675675675675,0.5797872340425532
21,0.21,0.0,0.7659574468085106,0.9210526315789473,0.6607142857142857,2.714681440443213,0.11948790896159321,0.9210526315789473,0.3392857142857143,0.075,0.6481481481481481,0.925,0.6481481481481481,0.9210526315789473,0.7608695652173912,0.574468085106383
22,0.22,0.0,0.7712765957446809,0.9210526315789473,0.6696428571428571,2.7880512091038403,0.1178947368421053,0.9210526315789473,0.3303571428571429,0.07407407407407407,0.6542056074766355,0.9259259259259259,0.6542056074766355,0.9210526315789473,0.7650273224043717,0.5691489361702128
23,0.23,0.0,0.776595744680851,0.9210526315789473,0.6785714285714286,2.865497076023392,0.11634349030470917,0.9210526315789473,0.3214285714285714,0.07317073170731707,0.660377358490566,0.926829268292683,0.660377358490566,0.9210526315789473,0.769230769230769,0.5638297872340425
24,0.24,0.0,0.776595744680851,0.9210526315789473,0.6785714285714286,2.865497076023392,0.11634349030470917,0.9210526315789473,0.3214285714285714,0.07317073170731707,0.660377358490566,0.926829268292683,0.660377358490566,0.9210526315789473,0.769230769230769,0.5638297872340425
25,0.25,0.0,0.776595744680851,0.9210526315789473,0.6785714285714286,2.865497076023392,0.11634349030470917,0.9210526315789473,0.3214285714285714,0.07317073170731707,0.660377358490566,0.926829268292683,0.660377358490566,0.9210526315789473,0.769230769230769,0.5638297872340425
26,0.26,0.0,0.7872340425531915,0.9210526315789473,0.6964285714285714,3.034055727554179,0.11336032388663972,0.9210526315789473,0.3035714285714286,0.07142857142857142,0.6730769230769231,0.9285714285714286,0.6730769230769231,0.9210526315789473,0.7777777777777778,0.5531914893617021
27,0.27,0.0,0.7925531914893617,0.9210526315789473,0.7053571428571429,3.125996810207337,0.11192538307794805,0.9210526315789473,0.2946428571428571,0.07058823529411765,0.6796116504854369,0.9294117647058824,0.6796116504854369,0.9210526315789473,0.7821229050279329,0.5478723404255319
