,0
0,0.903782894736842
1,0.901921921921922
2,0.855075075075075
3,0.868768768768769
4,0.843963963963964
5,0.897297297297297
6,0.875015015015015
7,0.895495495495495
8,0.879279279279279
9,0.880660660660661
,
,0.880126037221432
,0.006374549291505
