,threshold,k_fold,accuracy,sensitivity,specificity,positive_likelihood,negative_likelihood,true_positive_rate,false_positive_rate,false_negative_rate,positive_predictive_value,negative_predictive_value,precision,recall,f1,positive_rate
314,-8.57,3.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
315,-8.44,3.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
316,-8.31,3.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
317,-8.18,3.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
318,-8.05,3.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
319,-7.92,3.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
320,-7.79,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
321,-7.66,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
322,-7.529999999999999,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
323,-7.4,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
324,-7.27,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
325,-7.14,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
326,-7.01,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
327,-6.88,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
328,-6.75,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
329,-6.62,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
330,-6.49,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
331,-6.359999999999999,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
